EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1202209,PINAL CO.,STANFIELD,07/14/2024,2020,Thunderstorm Wind,50.00, ,0,0,3000,0,AZ,MST-7,EG,194332,C,21,PSR,0,0,Utility Company, , , ,1,SE,1,SE,STANFIELD,07/14/2024,2020,32.8648,-111.9637,32.8648,-111.9637,"Three downed power poles were reported in the area of South Stanfield Road and West Peters Road in Stanfield. Wind gusts were estimated at between 55-60 mph. Timing estimated from radar. No injuries were reported.","With the subtropical high pressure situated over the Four Corners, the steering flow across AZ was from the southeast. This southeasterly flow advected greater moisture content into the area with PWAT values surging to 1.5+ inches. The moisture combined with the daytime heating resulted in MLCAPE values in excess of 1000 J/KG. A strong to severe thunderstorm complex developed over southeastern portions of AZ by the late afternoon hours and then migrated northwestward toward south-central AZ during the evening hours with outflow winds generating areas of dense blowing dust as well as triggering additional thunderstorm activity over portions of the Phoenix metro area.",171
1202195,CENTRAL PHOENIX (ZONE), ,07/14/2024,2045,Dust Storm, , ,0,0,0,0,AZ,MST-7, ,194332,Z,543,PSR,0,0,Trained Spotter, , , , , , , , ,07/14/2024,2055, , , , ,"Visibility down to a quarter of a mile reported in the area of 32nd street and University Drive in Phoenix due to dense blowing dust from thunderstorm outflow winds. No accidents nor injuries were reported.","With the subtropical high pressure situated over the Four Corners, the steering flow across AZ was from the southeast. This southeasterly flow advected greater moisture content into the area with PWAT values surging to 1.5+ inches. The moisture combined with the daytime heating resulted in MLCAPE values in excess of 1000 J/KG. A strong to severe thunderstorm complex developed over southeastern portions of AZ by the late afternoon hours and then migrated northwestward toward south-central AZ during the evening hours with outflow winds generating areas of dense blowing dust as well as triggering additional thunderstorm activity over portions of the Phoenix metro area.",172
1202197,BUCKEYE/AVONDALE (ZONE), ,07/14/2024,2110,Dust Storm, , ,0,0,0,0,AZ,MST-7, ,194332,Z,540,PSR,0,0,Trained Spotter, , , , , , , , ,07/14/2024,2120, , , , ,"Visibility down to 1/4 mile near Estrella Parkway and Hillside Drive in Goodyear due to dense blowing dust from thunderstorm outflow winds. No accidents nor injuries were reported.","With the subtropical high pressure situated over the Four Corners, the steering flow across AZ was from the southeast. This southeasterly flow advected greater moisture content into the area with PWAT values surging to 1.5+ inches. The moisture combined with the daytime heating resulted in MLCAPE values in excess of 1000 J/KG. A strong to severe thunderstorm complex developed over southeastern portions of AZ by the late afternoon hours and then migrated northwestward toward south-central AZ during the evening hours with outflow winds generating areas of dense blowing dust as well as triggering additional thunderstorm activity over portions of the Phoenix metro area.",173
1202198,NORTH PHOENIX/GLENDALE (ZONE), ,07/14/2024,2120,Dust Storm, , ,0,0,0,0,AZ,MST-7, ,194332,Z,544,PSR,0,0,Trained Spotter, , , , , , , , ,07/14/2024,2130, , , , ,"Visibility down to a quarter mile in the area of North Cave Creek Road and East Sweetwater Avenue in North Phoenix due to dense blowing dust from thunderstorm outflow winds. No accidents nor injuries were reported.","With the subtropical high pressure situated over the Four Corners, the steering flow across AZ was from the southeast. This southeasterly flow advected greater moisture content into the area with PWAT values surging to 1.5+ inches. The moisture combined with the daytime heating resulted in MLCAPE values in excess of 1000 J/KG. A strong to severe thunderstorm complex developed over southeastern portions of AZ by the late afternoon hours and then migrated northwestward toward south-central AZ during the evening hours with outflow winds generating areas of dense blowing dust as well as triggering additional thunderstorm activity over portions of the Phoenix metro area.",174
1201293,MARICOPA CO.,SCOTTSDALE MUNI,07/14/2024,2125,Thunderstorm Wind,52.00, ,0,0,5000,0,AZ,MST-7,EG,194332,C,13,PSR,0,0,Public, , , ,1,N,1,N,SCOTTSDALE MUNI,07/14/2024,2125,33.6366,-111.9236,33.6366,-111.9236,"Several large downed trees at the Promenade Shopping Mall located near the intersection of Frank Lloyd Wright Boulevard and North Scottsdale Road in Scottsdale. Wind gusts were estimated upwards of 60 mph. Timing estimated from radar. No injuries were reported.","With the subtropical high pressure situated over the Four Corners, the steering flow across AZ was from the southeast. This southeasterly flow advected greater moisture content into the area with PWAT values surging to 1.5+ inches. The moisture combined with the daytime heating resulted in MLCAPE values in excess of 1000 J/KG. A strong to severe thunderstorm complex developed over southeastern portions of AZ by the late afternoon hours and then migrated northwestward toward south-central AZ during the evening hours with outflow winds generating areas of dense blowing dust as well as triggering additional thunderstorm activity over portions of the Phoenix metro area.",175
1202207,MARICOPA CO.,SCOTTSDALE MUNI,07/14/2024,2125,Thunderstorm Wind,52.00, ,0,0,2000,0,AZ,MST-7,EG,194332,C,13,PSR,0,0,Broadcast Media, , , ,1,NNW,1,NNW,SCOTTSDALE MUNI,07/14/2024,2125,33.638,-111.9255,33.638,-111.9255,"Tree brought down a carport in the area of Frank Lloyd Wright Boulevard and North Scottsdale Road in Scottsdale. Wind gusts were estimated upwards of 60 mph. Timing estimated from radar. No injuries were reported.","With the subtropical high pressure situated over the Four Corners, the steering flow across AZ was from the southeast. This southeasterly flow advected greater moisture content into the area with PWAT values surging to 1.5+ inches. The moisture combined with the daytime heating resulted in MLCAPE values in excess of 1000 J/KG. A strong to severe thunderstorm complex developed over southeastern portions of AZ by the late afternoon hours and then migrated northwestward toward south-central AZ during the evening hours with outflow winds generating areas of dense blowing dust as well as triggering additional thunderstorm activity over portions of the Phoenix metro area.",176
1202206,MARICOPA CO.,SCOTTSDALE MUNI,07/14/2024,2140,Thunderstorm Wind,56.00, ,0,0,5000,0,AZ,MST-7,EG,194332,C,13,PSR,0,0,Broadcast Media, , , ,5,NW,5,NW,SCOTTSDALE MUNI,07/14/2024,2140,33.6805,-111.9772,33.6805,-111.9772,"A large fallen tree cracked open a concrete block wall in the area of Tatum Boulevard and Deer Valley Road in North Phoenix. Wind gusts were estimated upwards of 65 mph. Timing estimated from radar. No injuries were reported.","With the subtropical high pressure situated over the Four Corners, the steering flow across AZ was from the southeast. This southeasterly flow advected greater moisture content into the area with PWAT values surging to 1.5+ inches. The moisture combined with the daytime heating resulted in MLCAPE values in excess of 1000 J/KG. A strong to severe thunderstorm complex developed over southeastern portions of AZ by the late afternoon hours and then migrated northwestward toward south-central AZ during the evening hours with outflow winds generating areas of dense blowing dust as well as triggering additional thunderstorm activity over portions of the Phoenix metro area.",177
1201289,MARICOPA CO.,PHOENIX DEER VLY ARP,07/14/2024,2145,Thunderstorm Wind,56.00, ,0,0,27000,0,AZ,MST-7,EG,194332,C,13,PSR,0,0,Utility Company, , , ,6,ENE,6,ENE,PHOENIX DEER VLY ARP,07/14/2024,2145,33.6986,-111.9758,33.6986,-111.9758,"Twenty-Seven downed power poles along Pinnacle Peak Road in North Phoenix. Wind gusts were estimated upwards of 65 mph. No injuries were reported.","With the subtropical high pressure situated over the Four Corners, the steering flow across AZ was from the southeast. This southeasterly flow advected greater moisture content into the area with PWAT values surging to 1.5+ inches. The moisture combined with the daytime heating resulted in MLCAPE values in excess of 1000 J/KG. A strong to severe thunderstorm complex developed over southeastern portions of AZ by the late afternoon hours and then migrated northwestward toward south-central AZ during the evening hours with outflow winds generating areas of dense blowing dust as well as triggering additional thunderstorm activity over portions of the Phoenix metro area.",178
1202192,MARICOPA CO.,SCOTTSDALE MUNI,07/14/2024,2150,Thunderstorm Wind,56.00, ,0,0,0,0,AZ,MST-7,MG,194332,C,13,PSR,0,0,Mesonet, , , ,5,NNW,5,NNW,SCOTTSDALE MUNI,07/14/2024,2150,33.6863,-111.9654,33.6863,-111.9654,"A surface automated station located at the Wildfire Golf Club at Desert Ridge in Scottsdale measured a 64 mph wind gust from thunderstorm downburst.","With the subtropical high pressure situated over the Four Corners, the steering flow across AZ was from the southeast. This southeasterly flow advected greater moisture content into the area with PWAT values surging to 1.5+ inches. The moisture combined with the daytime heating resulted in MLCAPE values in excess of 1000 J/KG. A strong to severe thunderstorm complex developed over southeastern portions of AZ by the late afternoon hours and then migrated northwestward toward south-central AZ during the evening hours with outflow winds generating areas of dense blowing dust as well as triggering additional thunderstorm activity over portions of the Phoenix metro area.",179
1202205,MARICOPA CO.,CAVE CREEK,07/14/2024,2150,Thunderstorm Wind,56.00, ,0,0,5000,0,AZ,MST-7,EG,194332,C,13,PSR,0,0,Broadcast Media, , , ,6,SSW,6,SSW,CAVE CREEK,07/14/2024,2150,33.7556,-111.9905,33.7556,-111.9905,"Extensive tree damage, including trees ripped out by the roots in a shopping center located in the area of Cave Creek Road and Tatum Boulevard in Cave Creek. Winds gusts were estimated upwards of 65 mph. No injuries were reported. Timing estimated from radar.","With the subtropical high pressure situated over the Four Corners, the steering flow across AZ was from the southeast. This southeasterly flow advected greater moisture content into the area with PWAT values surging to 1.5+ inches. The moisture combined with the daytime heating resulted in MLCAPE values in excess of 1000 J/KG. A strong to severe thunderstorm complex developed over southeastern portions of AZ by the late afternoon hours and then migrated northwestward toward south-central AZ during the evening hours with outflow winds generating areas of dense blowing dust as well as triggering additional thunderstorm activity over portions of the Phoenix metro area.",180
1202201,MARICOPA CO.,CAVE CREEK,07/14/2024,2211,Hail,1.00, ,0,0,0,0,AZ,MST-7, ,194332,C,13,PSR,0,0,Public, , , ,3,SW,3,SW,CAVE CREEK,07/14/2024,2211,33.7991,-111.9782,33.7991,-111.9782,"Quarter-sized hail reported in the area of Carefree Highway and Black Mountain Parkway in Cave Creek from thunderstorm. No damages nor injuries were reported.","With the subtropical high pressure situated over the Four Corners, the steering flow across AZ was from the southeast. This southeasterly flow advected greater moisture content into the area with PWAT values surging to 1.5+ inches. The moisture combined with the daytime heating resulted in MLCAPE values in excess of 1000 J/KG. A strong to severe thunderstorm complex developed over southeastern portions of AZ by the late afternoon hours and then migrated northwestward toward south-central AZ during the evening hours with outflow winds generating areas of dense blowing dust as well as triggering additional thunderstorm activity over portions of the Phoenix metro area.",181
1195039,EASTERN COCHISE COUNTY BELOW 5000 FEET (ZONE), ,07/15/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,193452,Z,508,TWC,0,0,County Official, , , , , , , , ,07/15/2024,2000, , , , ,"Hot temperatures typically 3 to 5 degrees above normal were experienced in Cochise County resulting in moderate Heat Risk. The Pima County Medical Examiner confirmed that heat was the primary cause of death for an individual found in the desert near San Simon.","Hot temperatures typically 3 to 5 degrees above normal were experienced across portions of southeast Arizona July 15. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals found in the desert on the Tohono O'odham Nation and near San Simon in Cochise County.",182
1195038,TOHONO O ODHAM NATION (ZONE), ,07/15/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,193452,Z,502,TWC,0,0,County Official, , , , , , , , ,07/15/2024,2000, , , , ,"Hot temperatures typically 3 to 5 degrees above normal were experienced on the Tohono O'odham Nation resulting in moderate Heat Risk. The Pima County Medical Examiner confirmed that heat was the primary cause of death for an individual found in the desert on the Tohono O'odham Nation.","Hot temperatures typically 3 to 5 degrees above normal were experienced across portions of southeast Arizona July 15. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals found in the desert on the Tohono O'odham Nation and near San Simon in Cochise County.",183
1182432,PIMA CO.,VAIL JCT,07/15/2024,1644,Thunderstorm Wind,57.00, ,0,0,0,0,AZ,MST-7,MG,191925,C,19,TWC,0,0,Trained Spotter, , , ,5,SSE,5,SSE,VAIL JCT,07/15/2024,1659,31.97,-110.69,31.97,-110.69,"A personal weather station reported a 66 mph wind gust near Corona De Tucson..","A line of very intense thunderstorms moved from southeast to northwest through the Tucson Metro area. The storm was most intense from midtown Tucson extending to the northwest into portions of Marana. Wind damage was extensive across the much of the Tucson Metro with an estimate of thousands of fallen trees, numerous power poles down, building damage to several buildings, widespread sign damage, roof damage and vehicle damage due to fallen trees. This event also resulted in 1 to 2.5 inches of rain and numerous swift water rescues.",184
1182713,COCHISE CO.,CHARLESTON,07/15/2024,1702,Flash Flood, , ,0,0,1000,0,AZ,MST-7, ,191926,C,3,TWC,0,0,Broadcast Media,Heavy Rain, , ,7,SSE,4,E,SIERRA VISTA,07/15/2024,1900,31.5392,-110.1219,31.5433,-110.2352,"Extensive flooding in area washes occurred just southeast of Sierra Vista as rainfall amounts of at least 2 to 3 inches occurred. Monson Road closed due to flooding.","Thunderstorms across Graham and Cochise Counties resulted in severe wind gusts near Safford and Sierra Vista. Flash Flooding also occurred in the Sierra Vista region.",185
